dt,min_ta,max_ta,sensor_count,delta_ta
2023-09-29 1:20,11.295,15.907,14,4.612
2023-09-29 1:15,11.295,15.885,14,4.59
2023-09-29 1:10,11.295,15.971,14,4.676
2023-09-29 1:05,11.36,15.949,14,4.589
2023-09-29 1:00,11.445,15.949,14,4.504
2023-09-29 0:55,11.553,16.121,14,4.568
2023-09-29 0:50,11.617,16.25,14,4.633
2023-09-29 0:45,11.66,16.336,14,4.676
2023-09-29 0:40,11.681,16.486,14,4.805
2023-09-29 0:35,11.767,16.571,14,4.804
2023-09-29 0:30,11.789,16.507,14,4.718
2023-09-29 0:25,11.874,15.971,14,4.097
2023-09-29 0:20,11.917,15.585,14,3.668
2023-09-29 0:15,11.96,15.499,14,3.539
2023-09-29 0:10,12.025,15.478,14,3.453
2023-09-29 0:05,12.067,15.413,14,3.346
2023-09-29 0:00,12.11,15.649,14,3.539
2023-09-28 23:55,12.11,15.435,14,3.325
2023-09-28 23:50,12.196,15.671,14,3.475
2023-09-28 23:45,12.196,15.756,14,3.56
2023-09-28 23:40,12.282,15.864,14,3.582
2023-09-28 23:35,12.389,16.078,14,3.689
2023-09-28 23:30,12.475,16.164,14,3.689
2023-09-28 23:25,12.539,15.949,14,3.41
2023-09-28 23:20,12.604,16.121,14,3.517
2023-09-28 23:15,12.689,16.4,14,3.711
2023-09-28 23:10,12.775,16.314,14,3.539
2023-09-28 23:05,12.84,16.164,14,3.324
2023-09-28 23:00,12.925,16.4,14,3.475
2023-09-28 22:55,13.011,16.507,14,3.496
2023-09-28 22:50,13.033,16.486,14,3.453
2023-09-28 22:45,13.097,16.4,14,3.303
2023-09-28 22:40,13.118,16.507,14,3.389
2023-09-28 22:35,13.011,16.85,14,3.839
2023-09-28 22:30,13.033,16.807,14,3.774
2023-09-28 22:25,13.033,16.807,14,3.774
2023-09-28 22:20,13.097,16.722,14,3.625
2023-09-28 22:15,13.118,16.786,14,3.668
2023-09-28 22:10,13.183,17,14,3.817
2023-09-28 22:05,13.226,17.065,14,3.839
2023-09-28 22:00,13.268,17.022,14,3.754
2023-09-28 21:55,13.29,17.022,14,3.732
2023-09-28 21:50,13.354,17.451,14,4.097
2023-09-28 21:45,13.354,17.88,14,4.526
2023-09-28 21:40,13.354,17.901,14,4.547
2023-09-28 21:35,13.311,17.901,14,4.59
2023-09-28 21:30,13.376,17.665,14,4.289
2023-09-28 21:25,13.419,17.279,14,3.86
2023-09-28 21:20,13.483,17.472,14,3.989
2023-09-28 21:15,13.483,17.601,14,4.118
2023-09-28 21:10,13.547,17.622,14,4.075
2023-09-28 21:05,13.504,17.687,14,4.183
2023-09-28 21:00,13.504,17.365,14,3.861
2023-09-28 20:55,13.504,17.236,14,3.732
2023-09-28 20:50,13.547,17.322,14,3.775
2023-09-28 20:45,13.612,17.365,14,3.753
2023-09-28 20:40,13.655,17.429,14,3.774
2023-09-28 20:35,13.719,17.537,14,3.818
2023-09-28 20:30,13.783,17.601,14,3.818
2023-09-28 20:25,13.848,17.558,14,3.71
2023-09-28 20:20,13.933,17.601,14,3.668
2023-09-28 20:15,14.041,17.73,14,3.689
2023-09-28 20:10,14.105,17.773,14,3.668
2023-09-28 20:05,14.148,17.88,14,3.732
2023-09-28 20:00,14.255,18.008,14,3.753
2023-09-28 19:55,14.362,18.094,14,3.732
2023-09-28 19:50,14.427,18.159,14,3.732
2023-09-28 19:45,14.448,18.244,14,3.796
2023-09-28 19:40,14.534,18.309,14,3.775
2023-09-28 19:35,14.555,18.437,14,3.882
2023-09-28 19:30,14.577,18.545,14,3.968
2023-09-28 19:25,14.663,18.716,14,4.053
2023-09-28 19:20,14.663,18.931,14,4.268
2023-09-28 19:15,14.813,18.952,14,4.139
2023-09-28 19:10,14.92,19.102,15,4.182
2023-09-28 19:05,15.113,19.21,15,4.097
2023-09-28 19:00,15.306,19.231,15,3.925
2023-09-28 18:55,15.585,19.338,15,3.753
2023-09-28 18:50,15.778,19.445,15,3.667
2023-09-28 18:45,15.992,19.574,15,3.582
2023-09-28 18:40,16.121,19.66,15,3.539
2023-09-28 18:35,16.207,19.789,15,3.582
2023-09-28 18:30,16.207,19.81,15,3.603
2023-09-28 18:25,16.25,19.939,15,3.689
2023-09-28 18:20,16.4,20.153,15,3.753
2023-09-28 18:15,16.614,20.282,15,3.668
2023-09-28 18:10,16.743,20.368,15,3.625
2023-09-28 18:05,16.936,20.561,15,3.625
2023-09-28 18:00,17.022,20.604,15,3.582
2023-09-28 17:55,17.086,20.582,15,3.496
2023-09-28 17:50,17.279,20.711,15,3.432
2023-09-28 17:45,17.537,20.689,15,3.152
2023-09-28 17:40,17.815,20.861,15,3.046
2023-09-28 17:35,18.094,20.947,15,2.853
2023-09-28 17:30,18.352,20.925,15,2.573
2023-09-28 17:25,18.523,21.226,15,2.703
2023-09-28 17:20,18.781,21.376,15,2.595
2023-09-28 17:15,18.952,21.655,15,2.703
2023-09-28 17:10,19.059,21.762,15,2.703
2023-09-28 17:05,19.252,22.062,15,2.81
2023-09-28 17:00,19.167,21.933,15,2.766
2023-09-28 16:55,19.36,21.869,15,2.509
2023-09-28 16:50,19.488,21.655,15,2.167
2023-09-28 16:45,19.51,21.59,15,2.08
2023-09-28 16:40,19.488,21.633,15,2.145
2023-09-28 16:35,19.274,21.891,15,2.617
2023-09-28 16:30,19.36,22.126,15,2.766
2023-09-28 16:25,19.445,22.169,15,2.724
2023-09-28 16:20,19.424,21.869,15,2.445
2023-09-28 16:15,19.317,21.783,15,2.466
2023-09-28 16:10,19.274,21.826,15,2.552
2023-09-28 16:05,19.295,21.783,15,2.488
2023-09-28 16:00,19.403,22.234,15,2.831
2023-09-28 15:55,19.574,22.319,15,2.745
2023-09-28 15:50,19.639,22.212,15,2.573
2023-09-28 15:45,19.681,21.891,15,2.21
2023-09-28 15:40,19.596,21.998,15,2.402
2023-09-28 15:35,19.617,21.933,15,2.316
2023-09-28 15:30,19.596,21.933,15,2.337
2023-09-28 15:25,19.574,21.869,15,2.295
2023-09-28 15:20,19.703,21.826,15,2.123
2023-09-28 15:15,19.703,21.805,15,2.102
2023-09-28 15:10,19.724,21.826,15,2.102
2023-09-28 15:05,19.681,22.319,15,2.638
2023-09-28 15:00,19.553,21.869,15,2.316
2023-09-28 14:55,19.51,21.998,15,2.488
2023-09-28 14:50,19.553,21.955,15,2.402
2023-09-28 14:45,19.51,21.762,15,2.252
2023-09-28 14:40,19.445,21.805,15,2.36
2023-09-28 14:35,19.403,21.698,15,2.295
2023-09-28 14:30,19.274,21.783,15,2.509
2023-09-28 14:25,19.188,21.376,15,2.188
2023-09-28 14:20,19.188,21.612,15,2.424
2023-09-28 14:15,19.102,21.912,15,2.81
2023-09-28 14:10,19.081,21.44,15,2.359
2023-09-28 14:05,18.952,21.247,15,2.295
2023-09-28 14:00,18.888,21.44,15,2.552
2023-09-28 13:55,18.845,21.29,15,2.445
2023-09-28 13:50,18.781,21.247,15,2.466
2023-09-28 13:45,18.738,20.818,15,2.08
2023-09-28 13:40,18.673,20.99,15,2.317
2023-09-28 13:35,18.588,20.925,15,2.337
2023-09-28 13:30,18.437,20.496,15,2.059
2023-09-28 13:25,18.416,21.076,15,2.66
2023-09-28 13:20,18.201,21.14,15,2.939
2023-09-28 13:15,18.094,20.432,15,2.338
2023-09-28 13:10,17.88,20.368,15,2.488
2023-09-28 13:05,17.687,20.368,15,2.681
2023-09-28 13:00,17.73,20.754,15,3.024
2023-09-28 12:55,17.708,20.539,15,2.831
2023-09-28 12:50,17.58,20.282,15,2.702
2023-09-28 12:45,17.515,20.689,15,3.174
2023-09-28 12:40,17.472,20.518,15,3.046
2023-09-28 12:35,17.365,20.325,15,2.96
2023-09-28 12:30,17.151,19.703,15,2.552
2023-09-28 12:25,17.022,19.874,15,2.852
2023-09-28 12:20,17,19.274,15,2.274
2023-09-28 12:15,16.979,19.832,15,2.853
2023-09-28 12:10,16.7,19.767,15,3.067
2023-09-28 12:05,16.529,19.36,14,2.831
2023-09-28 12:00,16.464,19.445,14,2.981
2023-09-28 11:55,16.228,19.038,14,2.81
2023-09-28 11:50,16.014,19.596,14,3.582
2023-09-28 11:45,15.885,18.888,14,3.003
2023-09-28 11:40,15.778,18.974,14,3.196
2023-09-28 11:35,15.606,19.36,14,3.754
2023-09-28 11:30,15.563,19.295,14,3.732
2023-09-28 11:25,15.37,19.252,14,3.882
2023-09-28 11:20,15.199,19.167,14,3.968
2023-09-28 11:15,14.941,18.759,14,3.818
2023-09-28 11:10,14.877,18.609,14,3.732
2023-09-28 11:05,14.813,18.03,14,3.217
2023-09-28 11:00,14.663,17.858,14,3.195
2023-09-28 10:55,14.555,17.408,14,2.853
2023-09-28 10:50,14.405,16.915,14,2.51
2023-09-28 10:45,14.384,16.85,14,2.466
2023-09-28 10:40,14.212,16.614,14,2.402
2023-09-28 10:35,14.277,16.25,14,1.973
2023-09-28 10:30,14.105,16.164,14,2.059
2023-09-28 10:25,13.89,16.464,14,2.574
2023-09-28 10:20,13.848,16.657,14,2.809
2023-09-28 10:15,13.697,16.614,14,2.917
2023-09-28 10:10,13.612,16.185,14,2.573
2023-09-28 10:05,13.633,16.014,14,2.381
2023-09-28 10:00,13.504,15.756,14,2.252
2023-09-28 9:55,13.333,16.078,14,2.745
2023-09-28 9:50,13.354,15.671,14,2.317
2023-09-28 9:45,13.161,15.37,14,2.209
2023-09-28 9:40,13.097,15.456,14,2.359
2023-09-28 9:35,13.204,15.456,14,2.252
2023-09-28 9:30,13.183,15.263,14,2.08
2023-09-28 9:25,12.947,15.092,14,2.145
2023-09-28 9:20,12.775,14.877,14,2.102
2023-09-28 9:15,12.582,14.491,14,1.909
2023-09-28 9:10,12.325,14.577,14,2.252
2023-09-28 9:05,12.067,14.384,14,2.317
2023-09-28 9:00,11.831,14.041,14,2.21
2023-09-28 8:55,11.638,14.255,14,2.617
2023-09-28 8:50,11.467,13.976,14,2.509
2023-09-28 8:45,11.274,13.848,14,2.574
2023-09-28 8:40,11.145,13.655,14,2.51
2023-09-28 8:35,10.931,13.504,14,2.573
2023-09-28 8:30,10.673,13.333,14,2.66
2023-09-28 8:25,10.459,13.247,14,2.788
2023-09-28 8:20,10.244,13.161,14,2.917
2023-09-28 8:15,9.88,13.354,14,3.474
2023-09-28 8:10,9.494,13.161,14,3.667
2023-09-28 8:05,9.279,12.904,14,3.625
2023-09-28 8:00,9.065,12.754,14,3.689
2023-09-28 7:55,8.915,12.496,14,3.581
2023-09-28 7:50,8.786,12.518,14,3.732
2023-09-28 7:45,8.743,12.453,14,3.71
2023-09-28 7:40,8.614,12.411,14,3.797
2023-09-28 7:35,8.528,12.411,14,3.883
2023-09-28 7:30,8.507,12.432,14,3.925
2023-09-28 7:25,8.443,12.432,14,3.989
2023-09-28 7:20,8.4,12.389,14,3.989
2023-09-28 7:15,8.4,12.346,14,3.946
2023-09-28 7:10,8.357,12.346,14,3.989
2023-09-28 7:05,8.357,12.346,14,3.989
2023-09-28 7:00,8.357,12.325,14,3.968
2023-09-28 6:55,8.378,12.389,14,4.011
2023-09-28 6:50,8.378,12.368,14,3.99
2023-09-28 6:45,8.443,12.453,14,4.01
2023-09-28 6:40,8.464,12.539,14,4.075
2023-09-28 6:35,8.464,12.496,14,4.032
2023-09-28 6:30,8.486,12.475,14,3.989
2023-09-28 6:25,8.486,12.582,14,4.096
2023-09-28 6:20,8.486,12.539,14,4.053
2023-09-28 6:15,8.507,12.518,14,4.011
2023-09-28 6:10,8.593,12.604,14,4.011
2023-09-28 6:05,8.614,12.646,14,4.032
2023-09-28 6:00,8.636,12.646,14,4.01
2023-09-28 5:55,8.636,12.646,14,4.01
2023-09-28 5:50,8.657,12.711,14,4.054
2023-09-28 5:45,8.657,12.818,14,4.161
2023-09-28 5:40,8.657,12.818,14,4.161
2023-09-28 5:35,8.679,12.818,14,4.139
2023-09-28 5:30,8.657,12.925,14,4.268
2023-09-28 5:25,8.657,12.861,14,4.204
2023-09-28 5:20,8.614,12.861,14,4.247
2023-09-28 5:15,8.614,12.904,14,4.29
2023-09-28 5:10,8.593,12.968,14,4.375
2023-09-28 5:05,8.593,13.011,14,4.418
2023-09-28 5:00,8.636,13.054,14,4.418
2023-09-28 4:55,8.679,13.14,14,4.461
2023-09-28 4:50,8.7,13.161,14,4.461
2023-09-28 4:45,8.786,13.161,14,4.375
2023-09-28 4:40,8.786,13.204,14,4.418
2023-09-28 4:35,8.829,13.054,14,4.225
2023-09-28 4:30,8.829,13.033,14,4.204
2023-09-28 4:25,8.893,12.882,14,3.989
2023-09-28 4:20,8.936,12.432,14,3.496
2023-09-28 4:15,8.957,12.453,14,3.496
2023-09-28 4:10,8.979,12.496,14,3.517
2023-09-28 4:05,9.022,12.625,14,3.603
2023-09-28 4:00,9.108,12.496,14,3.388
2023-09-28 3:55,9.129,12.539,14,3.41
2023-09-28 3:50,9.129,12.518,14,3.389
2023-09-28 3:45,9.129,12.561,14,3.432
2023-09-28 3:40,9.193,12.604,14,3.411
2023-09-28 3:35,9.279,12.711,14,3.432
2023-09-28 3:30,9.301,12.84,14,3.539
2023-09-28 3:25,9.344,12.904,14,3.56
2023-09-28 3:20,9.429,12.968,14,3.539
2023-09-28 3:15,9.429,13.033,14,3.604
2023-09-28 3:10,9.472,13.033,14,3.561
2023-09-28 3:05,9.472,13.075,14,3.603
2023-09-28 3:00,9.451,13.054,14,3.603
2023-09-28 2:55,9.472,13.14,14,3.668
2023-09-28 2:50,9.537,13.14,14,3.603
2023-09-28 2:45,9.644,13.097,14,3.453
2023-09-28 2:40,9.687,13.033,14,3.346
2023-09-28 2:35,9.772,13.054,14,3.282
2023-09-28 2:30,9.794,13.097,14,3.303
2023-09-28 2:25,9.858,13.161,14,3.303
2023-09-28 2:20,9.88,13.29,14,3.41
2023-09-28 2:15,9.88,13.354,14,3.474
2023-09-28 2:10,9.966,13.44,14,3.474
2023-09-28 2:05,10.008,13.397,14,3.389
2023-09-28 2:00,10.051,13.311,14,3.26
2023-09-28 1:55,10.073,13.419,14,3.346
2023-09-28 1:50,10.03,13.633,14,3.603
2023-09-28 1:45,10.051,13.74,14,3.689
2023-09-28 1:40,10.073,13.805,14,3.732
2023-09-28 1:35,10.116,13.826,14,3.71
2023-09-28 1:30,10.223,14.041,14,3.818
2023-09-28 1:25,10.244,13.955,14,3.711
2023-09-28 1:20,10.266,14.126,14,3.86
2023-09-28 1:15,10.266,14.234,14,3.968
2023-09-28 1:10,10.287,14.277,14,3.99
2023-09-28 1:05,10.33,14.405,14,4.075
2023-09-28 1:00,10.352,14.641,14,4.289
2023-09-28 0:55,10.373,14.899,14,4.526
2023-09-28 0:50,10.352,14.899,14,4.547
2023-09-28 0:45,10.373,14.941,14,4.568
2023-09-28 0:40,10.437,14.984,14,4.547
2023-09-28 0:35,10.459,15.049,14,4.59
2023-09-28 0:30,10.523,15.156,14,4.633
2023-09-28 0:25,10.523,15.177,14,4.654
2023-09-28 0:20,10.48,15.22,14,4.74
2023-09-28 0:15,10.545,15.349,14,4.804
2023-09-28 0:10,10.566,15.456,14,4.89
2023-09-28 0:05,10.566,15.671,14,5.105
2023-09-28 0:00,10.587,15.864,14,5.277
2023-09-27 23:55,10.63,15.949,14,5.319
2023-09-27 23:50,10.673,16.078,14,5.405
2023-09-27 23:45,10.716,16.25,14,5.534
2023-09-27 23:40,10.738,16.464,14,5.726
2023-09-27 23:35,10.738,16.529,14,5.791
2023-09-27 23:30,10.759,16.7,14,5.941
2023-09-27 23:25,10.759,16.915,14,6.156
2023-09-27 23:20,10.802,17.215,14,6.413
2023-09-27 23:15,10.866,17.365,14,6.499
2023-09-27 23:10,10.888,17.301,14,6.413
2023-09-27 23:05,10.845,17.365,14,6.52
2023-09-27 23:00,10.888,17.429,14,6.541
2023-09-27 22:55,10.866,17.279,14,6.413
2023-09-27 22:50,10.866,17.408,14,6.542
2023-09-27 22:45,10.931,17.537,14,6.606
2023-09-27 22:40,11.059,17.622,14,6.563
2023-09-27 22:35,11.102,17.622,14,6.52
2023-09-27 22:30,11.188,17.708,14,6.52
2023-09-27 22:25,11.252,17.622,14,6.37
2023-09-27 22:20,11.274,17.644,14,6.37
2023-09-27 22:15,11.274,17.708,14,6.434
2023-09-27 22:10,11.36,17.708,14,6.348
2023-09-27 22:05,11.467,17.644,14,6.177
2023-09-27 22:00,11.574,17.322,14,5.748
2023-09-27 21:55,11.681,17.151,14,5.47
2023-09-27 21:50,11.746,17.386,14,5.64
2023-09-27 21:45,11.81,17.558,14,5.748
2023-09-27 21:40,11.853,17.601,14,5.748
2023-09-27 21:35,11.917,17.773,14,5.856
2023-09-27 21:30,12.003,17.73,14,5.727
2023-09-27 21:25,12.003,17.558,14,5.555
2023-09-27 21:20,12.025,17.494,14,5.469
2023-09-27 21:15,12.132,17.344,14,5.212
2023-09-27 21:10,12.196,17.344,14,5.148
2023-09-27 21:05,12.196,17.301,14,5.105
2023-09-27 21:00,12.196,17.365,14,5.169
2023-09-27 20:55,12.239,17.451,14,5.212
2023-09-27 20:50,12.26,17.644,14,5.384
2023-09-27 20:45,12.282,17.622,14,5.34
2023-09-27 20:40,12.346,17.622,14,5.276
2023-09-27 20:35,12.411,17.708,14,5.297
2023-09-27 20:30,12.518,18.008,14,5.49
2023-09-27 20:25,12.561,18.116,14,5.555
2023-09-27 20:20,12.604,18.201,14,5.597
2023-09-27 20:15,12.668,18.287,14,5.619
2023-09-27 20:10,12.668,18.266,14,5.598
2023-09-27 20:05,12.689,18.373,14,5.684
2023-09-27 20:00,12.711,18.137,14,5.426
2023-09-27 19:55,12.775,18.201,14,5.426
2023-09-27 19:50,12.818,18.244,14,5.426
2023-09-27 19:45,12.904,18.309,14,5.405
2023-09-27 19:40,12.968,18.416,14,5.448
2023-09-27 19:35,13.075,18.738,14,5.663
2023-09-27 19:30,13.161,18.888,14,5.727
2023-09-27 19:25,13.311,18.952,14,5.641
2023-09-27 19:20,13.376,19.145,14,5.769
2023-09-27 19:15,13.504,19.274,14,5.77
2023-09-27 19:10,13.633,19.231,14,5.598
2023-09-27 19:05,13.848,19.231,14,5.383
2023-09-27 19:00,13.976,19.252,14,5.276
2023-09-27 18:55,14.212,19.403,14,5.191
2023-09-27 18:50,14.362,19.51,14,5.148
2023-09-27 18:45,14.577,19.681,14,5.104
2023-09-27 18:40,14.856,19.917,14,5.061
2023-09-27 18:35,15.049,19.917,14,4.868
2023-09-27 18:30,15.327,19.96,14,4.633
2023-09-27 18:25,15.478,20.025,15,4.547
2023-09-27 18:20,15.499,20.218,15,4.719
2023-09-27 18:15,15.628,20.303,15,4.675
2023-09-27 18:10,15.907,20.454,15,4.547
2023-09-27 18:05,16.078,20.582,15,4.504
2023-09-27 18:00,16.293,20.689,15,4.396
2023-09-27 17:55,16.593,20.882,15,4.289
2023-09-27 17:50,16.915,20.99,15,4.075
2023-09-27 17:45,17.258,21.076,15,3.818
2023-09-27 17:40,17.58,21.204,15,3.624
2023-09-27 17:35,17.73,21.311,15,3.581
2023-09-27 17:30,18.03,21.333,15,3.303
2023-09-27 17:25,18.244,21.44,15,3.196
2023-09-27 17:20,18.416,21.397,15,2.981
2023-09-27 17:15,18.459,21.462,15,3.003
2023-09-27 17:10,18.373,21.848,15,3.475
2023-09-27 17:05,18.566,21.848,15,3.282
2023-09-27 17:00,18.931,21.805,15,2.874
2023-09-27 16:55,18.952,21.955,15,3.003
2023-09-27 16:50,18.759,21.74,15,2.981
2023-09-27 16:45,18.695,22.319,15,3.624
2023-09-27 16:40,18.588,22.255,15,3.667
2023-09-27 16:35,18.759,22.148,15,3.389
2023-09-27 16:30,18.845,22.448,15,3.603
2023-09-27 16:25,19.124,21.912,15,2.788
2023-09-27 16:20,19.231,22.126,15,2.895
2023-09-27 16:15,19.424,22.277,15,2.853
2023-09-27 16:10,19.424,22.212,15,2.788
2023-09-27 16:05,19.445,22.212,15,2.767
2023-09-27 16:00,19.424,22.234,15,2.81
2023-09-27 15:55,19.467,21.976,15,2.509
2023-09-27 15:50,19.403,22.212,15,2.809
2023-09-27 15:45,19.445,21.933,15,2.488
2023-09-27 15:40,19.488,21.483,15,1.995
2023-09-27 15:35,19.424,21.504,15,2.08
2023-09-27 15:30,19.381,21.762,15,2.381
2023-09-27 15:25,19.338,21.783,15,2.445
2023-09-27 15:20,19.445,21.762,15,2.317
2023-09-27 15:15,19.445,21.826,15,2.381
2023-09-27 15:10,19.467,21.805,15,2.338
2023-09-27 15:05,19.381,21.826,15,2.445
2023-09-27 15:00,19.338,21.676,15,2.338
2023-09-27 14:55,19.295,21.376,15,2.081
2023-09-27 14:50,19.274,21.698,15,2.424
2023-09-27 14:45,19.124,21.762,15,2.638
2023-09-27 14:40,19.081,21.826,15,2.745
2023-09-27 14:35,18.974,21.269,15,2.295
2023-09-27 14:30,18.974,21.419,15,2.445
2023-09-27 14:25,18.995,21.547,15,2.552
2023-09-27 14:20,18.909,21.011,15,2.102
2023-09-27 14:15,18.695,21.269,15,2.574
2023-09-27 14:10,18.545,21.311,15,2.766
2023-09-27 14:05,18.48,21.033,15,2.553
2023-09-27 14:00,18.416,21.462,15,3.046
2023-09-27 13:55,18.309,20.732,15,2.423
2023-09-27 13:50,18.223,20.818,15,2.595
2023-09-27 13:45,18.094,20.561,15,2.467
2023-09-27 13:40,17.644,20.668,15,3.024
2023-09-27 13:35,17.644,20.432,15,2.788
2023-09-27 13:30,17.687,20.518,15,2.831
2023-09-27 13:25,17.622,19.96,15,2.338
2023-09-27 13:20,17.451,20.625,15,3.174
2023-09-27 13:15,17.301,20.346,15,3.045
2023-09-27 13:10,17.322,20.389,15,3.067
2023-09-27 13:05,17.193,20.003,15,2.81
2023-09-27 13:00,16.936,19.639,15,2.703
2023-09-27 12:55,16.85,19.295,15,2.445
2023-09-27 12:50,16.679,19.81,15,3.131
2023-09-27 12:45,16.55,20.218,15,3.668
2023-09-27 12:40,16.336,20.175,15,3.839
2023-09-27 12:35,16.293,19.81,15,3.517
2023-09-27 12:30,16.1,19.767,15,3.667
2023-09-27 12:25,15.971,19.681,14,3.71
2023-09-27 12:20,15.821,19.596,14,3.775
2023-09-27 12:15,15.756,19.445,14,3.689
2023-09-27 12:10,15.585,18.931,14,3.346
2023-09-27 12:05,15.392,18.545,14,3.153
2023-09-27 12:00,15.285,19.145,14,3.86
2023-09-27 11:55,15.177,19.21,14,4.033
2023-09-27 11:50,14.963,18.781,14,3.818
2023-09-27 11:45,14.856,18.502,14,3.646
2023-09-27 11:40,14.641,18.566,14,3.925
2023-09-27 11:35,14.663,18.137,14,3.474
2023-09-27 11:30,14.362,18.223,14,3.861
2023-09-27 11:25,14.277,18.244,14,3.967
2023-09-27 11:20,14.191,17.773,14,3.582
2023-09-27 11:15,14.212,17.494,14,3.282
2023-09-27 11:10,14.148,17.386,14,3.238
2023-09-27 11:05,14.126,17.751,14,3.625
2023-09-27 11:00,13.89,18.051,14,4.161
2023-09-27 10:55,13.547,17.365,14,3.818
2023-09-27 10:50,13.462,17.108,14,3.646
2023-09-27 10:45,13.462,16.807,14,3.345
2023-09-27 10:40,13.333,16.872,14,3.539
2023-09-27 10:35,13.204,16.443,14,3.239
2023-09-27 10:30,13.183,15.864,14,2.681
2023-09-27 10:25,13.011,15.649,14,2.638
2023-09-27 10:20,12.99,15.456,14,2.466
2023-09-27 10:15,12.925,15.435,14,2.51
2023-09-27 10:10,12.668,15.156,14,2.488
2023-09-27 10:05,12.646,14.748,14,2.102
2023-09-27 10:00,12.668,14.963,14,2.295
2023-09-27 9:55,12.518,14.92,14,2.402
2023-09-27 9:50,12.453,14.598,14,2.145
2023-09-27 9:45,12.346,14.62,14,2.274
2023-09-27 9:40,12.175,14.298,14,2.123
2023-09-27 9:35,12.067,14.298,14,2.231
2023-09-27 9:30,12.046,14.126,14,2.08
2023-09-27 9:25,11.939,13.955,14,2.016
2023-09-27 9:20,11.574,13.998,14,2.424
2023-09-27 9:15,11.338,14.255,14,2.917
2023-09-27 9:10,11.081,14.083,14,3.002
2023-09-27 9:05,10.652,13.483,14,2.831
2023-09-27 9:00,10.394,13.097,14,2.703
2023-09-27 8:55,10.223,13.311,14,3.088
2023-09-27 8:50,10.051,13.033,14,2.982
2023-09-27 8:45,9.837,13.075,14,3.238
2023-09-27 8:40,9.687,12.689,14,3.002
2023-09-27 8:35,9.301,12.732,14,3.431
2023-09-27 8:30,9.043,12.582,14,3.539
2023-09-27 8:25,8.786,12.668,14,3.882
2023-09-27 8:20,8.679,12.689,14,4.01
2023-09-27 8:15,8.55,12.561,14,4.011
2023-09-27 8:10,8.421,12.389,14,3.968
2023-09-27 8:05,8.335,12.26,14,3.925
2023-09-27 8:00,8.164,12.132,14,3.968
2023-09-27 7:55,8.1,12.089,14,3.989
2023-09-27 7:50,7.885,11.896,14,4.011
2023-09-27 7:45,7.756,11.767,14,4.011
2023-09-27 7:40,7.606,11.703,14,4.097
2023-09-27 7:35,7.435,11.681,14,4.246
2023-09-27 7:30,7.285,11.638,14,4.353
2023-09-27 7:25,7.113,11.66,14,4.547
2023-09-27 7:20,6.941,11.596,14,4.655
2023-09-27 7:15,6.877,11.51,14,4.633
2023-09-27 7:10,6.813,11.424,14,4.611
2023-09-27 7:05,6.77,11.317,14,4.547
2023-09-27 7:00,6.705,11.295,14,4.59
2023-09-27 6:55,6.727,11.338,14,4.611
2023-09-27 6:50,6.705,11.295,14,4.59
2023-09-27 6:45,6.748,11.274,14,4.526
2023-09-27 6:40,6.791,11.295,14,4.504
2023-09-27 6:35,6.834,11.209,14,4.375
2023-09-27 6:30,6.877,11.209,14,4.332
2023-09-27 6:25,6.877,11.145,14,4.268
2023-09-27 6:20,6.834,10.802,14,3.968
2023-09-27 6:15,6.877,10.03,14,3.153
2023-09-27 6:10,6.856,9.966,14,3.11
2023-09-27 6:05,6.92,9.944,14,3.024
2023-09-27 6:00,6.92,9.966,14,3.046
2023-09-27 5:55,6.898,9.987,14,3.089
2023-09-27 5:50,6.898,9.966,14,3.068
2023-09-27 5:45,6.963,10.008,14,3.045
2023-09-27 5:40,7.091,10.116,14,3.025
2023-09-27 5:35,7.049,10.201,14,3.152
2023-09-27 5:30,7.113,10.223,14,3.11
2023-09-27 5:25,7.049,10.266,14,3.217
2023-09-27 5:20,7.006,10.244,14,3.238
2023-09-27 5:15,6.984,10.33,14,3.346
2023-09-27 5:10,7.006,10.437,14,3.431
2023-09-27 5:05,7.091,10.502,14,3.411
2023-09-27 5:00,7.07,10.545,14,3.475
2023-09-27 4:55,7.049,10.609,14,3.56
2023-09-27 4:50,7.049,10.716,14,3.667
2023-09-27 4:45,7.027,10.802,14,3.775
2023-09-27 4:40,7.027,10.909,14,3.882
2023-09-27 4:35,6.984,10.931,14,3.947
2023-09-27 4:30,7.07,10.974,14,3.904
2023-09-27 4:25,7.091,11.059,14,3.968
2023-09-27 4:20,7.177,11.016,14,3.839
2023-09-27 4:15,7.22,11.038,14,3.818
2023-09-27 4:10,7.263,11.038,14,3.775
2023-09-27 4:05,7.263,10.974,14,3.711
2023-09-27 4:00,7.263,10.888,14,3.625
2023-09-27 3:55,7.242,10.866,14,3.624
2023-09-27 3:50,7.134,10.866,14,3.732
2023-09-27 3:45,7.199,10.866,14,3.667
2023-09-27 3:40,7.22,10.888,14,3.668
2023-09-27 3:35,7.263,10.931,14,3.668
2023-09-27 3:30,7.306,10.995,14,3.689
2023-09-27 3:25,7.37,11.059,14,3.689
2023-09-27 3:20,7.37,11.059,14,3.689
2023-09-27 3:15,7.392,11.124,14,3.732
2023-09-27 3:10,7.499,11.081,14,3.582
2023-09-27 3:05,7.585,11.167,14,3.582
2023-09-27 3:00,7.585,11.209,14,3.624
2023-09-27 2:55,7.585,11.274,14,3.689
2023-09-27 2:50,7.606,11.317,14,3.711
